USAF,WBAN,YEAR,MONTH,DAY,HOUR,AIR_TEMP,DEW_POINT_TEMP,SEA_LVL_PRESSURE,WIND_DIR,WIND_SPEED_RATE,SKY_CVRG_CODE,LIQ_DEPTH_ONE_HOUR,LIQ_DEPTH_SIX_HOUR
722535,12909,1940,11,25,21,185,46,10115,290,51,-9999,-9999,-9999
722535,12909,1940,11,25,22,185,30,10112,290,41,-9999,-9999,-9999
722535,12909,1940,11,25,23,163,52,10115,320,41,-9999,-9999,-9999
722535,12909,1940,11,26,00,135,46,10122,320,5,-9999,-9999,-9999
722535,12909,1940,11,26,01,119,46,10132,320,5,-9999,-9999,-9999
722535,12909,1940,11,26,02,102,52,10135,320,5,-9999,-9999,-9999
722535,12909,1940,11,26,03,96,52,10135,320,10,-9999,-9999,-9999
722535,12909,1940,11,26,04,85,63,10132,290,15,-9999,-9999,-9999
722535,12909,1940,11,26,05,80,46,10132,250,15,-9999,-9999,-9999
722535,12909,1940,11,26,06,69,58,10132,250,10,-9999,-9999,-9999
722535,12909,1940,11,26,07,69,58,10135,250,5,-9999,-9999,-9999
722535,12909,1940,11,26,08,69,58,10139,230,10,-9999,-9999,-9999
722535,12909,1940,11,26,09,74,52,10142,270,10,-9999,-9999,-9999
722535,12909,1940,11,26,10,69,46,10149,250,10,-9999,-9999,-9999
722535,12909,1940,11,26,11,80,46,10156,270,21,-9999,-9999,-9999
722535,12909,1940,11,26,12,85,58,10166,270,36,-9999,-9999,-9999
722535,12909,1940,11,26,13,74,52,10180,320,15,-9999,-9999,-9999
722535,12909,1940,11,26,14,107,63,10180,290,15,-9999,-9999,-9999
722535,12909,1940,11,26,15,124,80,10190,320,26,-9999,-9999,-9999
722535,12909,1940,11,26,16,141,69,10196,340,62,-9999,-9999,-9999
722535,12909,1940,11,26,17,152,80,10200,360,62,-9999,-9999,-9999
722535,12909,1940,11,26,18,163,69,10196,360,46,-9999,-9999,-9999
722535,12909,1940,11,26,19,163,69,10190,340,72,-9999,-9999,-9999
722535,12909,1940,11,26,20,169,63,10190,360,41,-9999,-9999,-9999
722535,12909,1940,11,26,21,169,63,10190,360,41,-9999,-9999,-9999
722535,12909,1940,11,26,22,157,69,10193,340,62,-9999,-9999,-9999
722535,12909,1940,11,26,23,135,69,10203,340,46,-9999,-9999,-9999
722535,12909,1940,11,27,00,113,69,10210,340,51,-9999,-9999,-9999
722535,12909,1940,11,27,01,91,69,10220,340,31,-9999,-9999,-9999
722535,12909,1940,11,27,02,85,69,10230,340,31,-9999,-9999,-9999
722535,12909,1940,11,27,03,85,58,10237,340,36,-9999,-9999,-9999
722535,12909,1940,11,27,04,74,52,10244,340,21,-9999,-9999,-9999
722535,12909,1940,11,27,05,80,52,10251,320,15,-9999,-9999,-9999
722535,12909,1940,11,27,06,69,46,10254,320,15,-9999,-9999,-9999
722535,12909,1940,11,27,07,63,41,10254,320,26,-9999,-9999,-9999
722535,12909,1940,11,27,08,52,41,10264,320,26,-9999,-9999,-9999
722535,12909,1940,11,27,09,58,24,10278,320,36,-9999,-9999,-9999
722535,12909,1940,11,27,10,58,24,10284,320,26,-9999,-9999,-9999
722535,12909,1940,11,27,11,46,8,10291,320,26,-9999,-9999,-9999
722535,12909,1940,11,27,12,41,13,10301,320,26,-9999,-9999,-9999
722535,12909,1940,11,27,13,35,8,10315,320,36,-9999,-9999,-9999
722535,12909,1940,11,27,14,52,30,10312,320,26,-9999,-9999,-9999
722535,12909,1940,11,27,15,107,35,10308,340,36,-9999,-9999,-9999
722535,12909,1940,11,27,16,124,58,10315,20,72,-9999,-9999,-9999
722535,12909,1940,11,27,17,130,41,10315,360,51,-9999,-9999,-9999
722535,12909,1940,11,27,18,146,35,10308,50,62,-9999,-9999,-9999
722535,12909,1940,11,27,19,152,30,10298,20,57,-9999,-9999,-9999
722535,12909,1940,11,27,20,146,19,10298,340,57,-9999,-9999,-9999
722535,12909,1940,11,27,21,146,2,10295,340,62,-9999,-9999,-9999
722535,12909,1940,11,27,22,146,-15,10301,20,46,-9999,-9999,-9999
722535,12909,1940,11,27,23,124,13,10308,360,15,-9999,-9999,-9999
722535,12909,1940,11,28,00,113,24,10308,20,36,-9999,-9999,-9999
722535,12909,1940,11,28,01,102,24,10318,360,36,-9999,-9999,-9999
722535,12909,1940,11,28,02,96,24,10325,360,15,-9999,-9999,-9999
722535,12909,1940,11,28,03,85,24,10325,360,10,-9999,-9999,-9999
722535,12909,1940,11,28,04,74,41,10322,340,15,-9999,-9999,-9999
722535,12909,1940,11,28,05,69,46,10318,340,5,-9999,-9999,-9999
722535,12909,1940,11,28,06,58,35,10315,320,26,-9999,-9999,-9999
722535,12909,1940,11,28,07,58,35,10308,320,10,-9999,-9999,-9999
722535,12909,1940,11,28,08,46,35,10305,320,15,-9999,-9999,-9999
722535,12909,1940,11,28,09,41,30,10305,340,10,-9999,-9999,-9999
722535,12909,1940,11,28,10,46,35,10301,340,5,-9999,-9999,-9999
722535,12909,1940,11,28,11,58,24,10298,360,15,-9999,-9999,-9999
722535,12909,1940,11,28,12,63,41,10298,360,15,-9999,-9999,-9999
722535,12909,1940,11,28,13,69,35,10298,110,5,-9999,-9999,-9999
722535,12909,1940,11,28,14,74,46,10301,320,10,-9999,-9999,-9999
722535,12909,1940,11,28,15,102,46,10298,110,26,-9999,-9999,-9999
722535,12909,1940,11,28,16,113,13,10305,110,26,-9999,-9999,-9999
722535,12909,1940,11,28,17,119,13,10298,110,10,-9999,-9999,-9999
722535,12909,1940,11,28,18,119,13,10291,250,10,-9999,-9999,-9999
722535,12909,1940,11,28,19,124,13,10281,160,10,-9999,-9999,-9999
722535,12909,1940,11,28,20,113,30,10274,180,21,-9999,-9999,-9999
722535,12909,1940,11,28,21,113,30,10257,160,26,-9999,-9999,-9999
722535,12909,1940,11,28,22,113,19,10251,180,31,-9999,-9999,-9999
722535,12909,1940,11,28,23,107,41,10254,230,10,-9999,-9999,-9999
722535,12909,1940,11,29,00,102,58,10257,270,10,-9999,-9999,-9999
722535,12909,1940,11,29,01,91,58,10257,270,5,-9999,-9999,-9999
722535,12909,1940,11,29,02,91,46,10257,0,0,-9999,-9999,-9999
722535,12909,1940,11,29,03,85,52,10257,180,15,-9999,-9999,-9999
722535,12909,1940,11,29,04,80,58,10251,180,10,-9999,-9999,-9999
722535,12909,1940,11,29,05,74,52,10247,180,5,-9999,-9999,-9999
722535,12909,1940,11,29,06,74,52,10240,180,5,-9999,-9999,-9999
722535,12909,1940,11,29,07,69,52,10237,270,10,-9999,-9999,-9999
722535,12909,1940,11,29,08,63,52,10230,320,15,-9999,-9999,-9999
722535,12909,1940,11,29,09,63,52,10234,320,15,-9999,-9999,-9999
722535,12909,1940,11,29,10,63,52,10227,320,26,-9999,-9999,-9999
722535,12909,1940,11,29,11,63,52,10227,0,0,-9999,-9999,-9999
722535,12909,1940,11,29,12,63,52,10227,140,5,-9999,-9999,-9999
722535,12909,1940,11,29,13,69,52,10234,90,5,-9999,-9999,-9999
722535,12909,1940,11,29,14,85,58,10237,90,5,-9999,-9999,-9999
722535,12909,1940,11,29,15,124,58,10237,90,5,-9999,-9999,-9999
722535,12909,1940,11,29,16,146,58,10237,180,5,-9999,-9999,-9999
722535,12909,1940,11,29,17,157,74,10234,140,5,-9999,-9999,-9999
722535,12909,1940,11,29,18,180,74,10220,200,26,-9999,-9999,-9999
722535,12909,1940,11,29,19,185,91,10203,180,51,-9999,-9999,-9999
722535,12909,1940,11,29,20,185,96,10196,180,51,-9999,-9999,-9999
722535,12909,1940,11,29,21,185,107,10190,180,46,-9999,-9999,-9999
722535,12909,1940,11,29,22,180,113,10190,180,31,-9999,-9999,-9999
722535,12909,1940,11,29,23,169,124,10186,180,5,-9999,-9999,-9999
722535,12909,1940,11,30,00,157,119,10186,180,5,-9999,-9999,-9999
722535,12909,1940,11,30,01,157,119,10190,180,10,-9999,-9999,-9999
722535,12909,1940,11,30,02,152,119,10186,0,0,-9999,-9999,-9999
722535,12909,1940,11,30,03,146,130,10183,0,0,-9999,-9999,-9999
722535,12909,1940,11,30,04,141,124,10183,320,10,-9999,-9999,-9999
722535,12909,1940,11,30,05,141,124,10180,320,5,-9999,-9999,-9999
722535,12909,1940,11,30,06,135,124,10173,50,5,-9999,-9999,-9999
722535,12909,1940,11,30,07,141,124,10163,0,0,-9999,-9999,-9999
722535,12909,1940,11,30,08,141,124,10163,0,0,-9999,-9999,-9999
722535,12909,1940,11,30,09,141,130,10152,50,5,-9999,-9999,-9999
722535,12909,1940,11,30,10,146,135,10149,50,5,-9999,-9999,-9999
722535,12909,1940,11,30,11,146,135,10146,320,5,-9999,-9999,-9999
722535,12909,1940,11,30,12,152,135,10152,320,5,-9999,-9999,-9999
722535,12909,1940,11,30,13,152,141,10152,320,5,-9999,-9999,-9999
722535,12909,1940,11,30,14,163,152,10156,320,5,-9999,-9999,-9999
722535,12909,1940,11,30,15,180,169,10156,160,10,-9999,-9999,-9999
722535,12909,1940,11,30,16,196,169,10156,200,26,-9999,-9999,-9999
722535,12909,1940,11,30,17,213,169,10149,200,36,-9999,-9999,-9999
722535,12909,1940,11,30,18,224,169,10139,230,36,-9999,-9999,-9999
722535,12909,1940,11,30,19,224,174,10129,180,31,-9999,-9999,-9999
722535,12909,1940,11,30,20,218,174,10119,180,36,-9999,-9999,-9999
722535,12909,1940,11,30,21,218,169,10122,230,36,-9999,-9999,-9999
722535,12909,1940,11,30,22,213,169,10122,270,10,-9999,-9999,-9999
722535,12909,1940,11,30,23,202,174,10125,340,5,-9999,-9999,-9999
722535,12909,1940,12,01,00,191,174,10135,340,15,-9999,-9999,-9999
722535,12909,1940,12,01,01,180,169,10135,340,15,-9999,-9999,-9999
722535,12909,1940,12,01,02,174,163,10139,0,0,-9999,-9999,-9999
722535,12909,1940,12,01,03,163,157,10139,360,15,-9999,-9999,-9999
722535,12909,1940,12,01,04,169,157,10142,320,36,-9999,-9999,-9999
722535,12909,1940,12,01,05,161,150,10156,340,15,-9999,-9999,-9999
722535,12909,1940,12,01,06,157,146,10152,340,15,-9999,-9999,-9999
722535,12909,1940,12,01,07,146,141,10152,320,10,-9999,-9999,-9999
722535,12909,1940,12,01,08,146,141,10156,320,26,-9999,-9999,-9999
722535,12909,1940,12,01,09,146,135,10159,340,26,-9999,-9999,-9999
722535,12909,1940,12,01,10,152,135,10166,340,26,-9999,-9999,-9999
722535,12909,1940,12,01,11,146,124,10176,360,51,-9999,-9999,-9999
722535,12909,1940,12,01,12,141,102,10190,360,51,-9999,-9999,-9999
722535,12909,1940,12,01,13,135,107,10207,340,62,-9999,-9999,-9999
722535,12909,1940,12,01,14,135,96,10217,360,72,-9999,-9999,-9999
722535,12909,1940,12,01,15,135,96,10227,360,72,-9999,-9999,-9999
722535,12909,1940,12,01,16,146,85,10234,360,51,-9999,-9999,-9999
722535,12909,1940,12,01,17,163,102,10240,360,67,-9999,-9999,-9999
722535,12909,1940,12,01,18,180,91,10234,360,62,-9999,-9999,-9999
722535,12909,1940,12,01,19,191,85,10220,360,62,-9999,-9999,-9999
722535,12909,1940,12,01,20,196,91,10220,360,51,-9999,-9999,-9999
722535,12909,1940,12,01,21,196,91,10224,320,62,-9999,-9999,-9999
722535,12909,1940,12,01,22,174,91,10234,360,77,-9999,-9999,-9999
722535,12909,1940,12,01,23,152,80,10240,360,36,-9999,-9999,-9999
722535,12909,1940,12,02,00,135,85,10251,360,36,-9999,-9999,-9999
722535,12909,1940,12,02,01,130,74,10257,360,51,-9999,-9999,-9999
722535,12909,1940,12,02,02,124,80,10264,360,36,-9999,-9999,-9999
722535,12909,1940,12,02,03,113,63,10268,360,26,-9999,-9999,-9999
722535,12909,1940,12,02,04,107,63,10271,20,46,-9999,-9999,-9999
722535,12909,1940,12,02,05,107,52,10271,360,72,-9999,-9999,-9999
722535,12909,1940,12,02,06,102,58,10271,360,72,-9999,-9999,-9999
722535,12909,1940,12,02,07,102,52,10271,360,41,-9999,-9999,-9999
722535,12909,1940,12,02,08,102,63,10271,360,41,-9999,-9999,-9999
722535,12909,1940,12,02,09,107,52,10271,360,36,-9999,-9999,-9999
722535,12909,1940,12,02,10,107,52,10271,360,31,-9999,-9999,-9999
722535,12909,1940,12,02,11,102,58,10271,360,36,-9999,-9999,-9999
722535,12909,1940,12,02,12,96,46,10274,360,26,-9999,-9999,-9999
722535,12909,1940,12,02,13,91,46,10281,360,36,-9999,-9999,-9999
722535,12909,1940,12,02,14,107,41,10284,20,46,-9999,-9999,-9999
722535,12909,1940,12,02,15,124,41,10284,20,31,-9999,-9999,-9999
722535,12909,1940,12,02,16,124,35,10288,50,36,-9999,-9999,-9999
722535,12909,1940,12,02,17,124,46,10284,50,15,-9999,-9999,-9999
722535,12909,1940,12,02,18,130,52,10274,50,41,-9999,-9999,-9999
722535,12909,1940,12,02,19,163,58,10268,50,31,-9999,-9999,-9999
722535,12909,1940,12,02,20,152,63,10264,20,31,-9999,-9999,-9999
722535,12909,1940,12,02,21,152,46,10264,50,15,-9999,-9999,-9999
722535,12909,1940,12,02,22,152,63,10264,50,26,-9999,-9999,-9999
722535,12909,1940,12,02,23,146,74,10268,50,15,-9999,-9999,-9999
722535,12909,1940,12,03,00,135,74,10271,90,15,-9999,-9999,-9999
722535,12909,1940,12,03,01,130,63,10281,90,26,-9999,-9999,-9999
722535,12909,1940,12,03,02,124,69,10278,90,15,-9999,-9999,-9999
722535,12909,1940,12,03,03,124,85,10284,90,10,-9999,-9999,-9999
722535,12909,1940,12,03,04,124,85,10291,20,31,-9999,-9999,-9999
722535,12909,1940,12,03,05,124,69,10298,20,21,-9999,-9999,-9999
722535,12909,1940,12,03,06,124,58,10298,20,15,-9999,-9999,-9999
722535,12909,1940,12,03,07,119,63,10291,20,10,-9999,-9999,-9999
722535,12909,1940,12,03,08,102,69,10284,140,10,-9999,-9999,-9999
722535,12909,1940,12,03,09,102,69,10298,360,15,-9999,-9999,-9999
722535,12909,1940,12,03,10,102,58,10298,20,21,-9999,-9999,-9999
722535,12909,1940,12,03,11,74,52,10298,360,10,-9999,-9999,-9999
722535,12909,1940,12,03,12,69,46,10301,360,5,-9999,-9999,-9999
722535,12909,1940,12,03,13,69,52,10301,360,26,-9999,-9999,-9999
722535,12909,1940,12,03,14,91,58,10315,360,5,-9999,-9999,-9999
722535,12909,1940,12,03,15,124,35,10315,70,15,-9999,-9999,-9999
722535,12909,1940,12,03,16,152,35,10318,20,15,-9999,-9999,-9999
722535,12909,1940,12,03,17,163,52,10308,70,5,-9999,-9999,-9999
722535,12909,1940,12,03,18,174,46,10288,200,5,-9999,-9999,-9999
722535,12909,1940,12,03,19,185,63,10281,0,0,-9999,-9999,-9999
722535,12909,1940,12,03,20,180,69,10271,20,15,-9999,-9999,-9999
722535,12909,1940,12,03,21,185,63,10268,140,36,-9999,-9999,-9999
722535,12909,1940,12,03,22,174,74,10264,160,26,-9999,-9999,-9999
722535,12909,1940,12,03,23,152,74,10261,140,15,-9999,-9999,-9999
722535,12909,1940,12,04,00,141,74,10264,140,21,-9999,-9999,-9999
722535,12909,1940,12,04,01,113,69,10264,160,26,-9999,-9999,-9999
722535,12909,1940,12,04,02,107,69,10268,160,15,-9999,-9999,-9999
722535,12909,1940,12,04,03,91,63,10274,160,5,-9999,-9999,-9999
722535,12909,1940,12,04,04,69,58,10274,180,5,-9999,-9999,-9999
722535,12909,1940,12,04,05,85,63,10268,180,31,-9999,-9999,-9999
722535,12909,1940,12,04,06,80,58,10269,180,26,-9999,-9999,-9999
722535,12909,1940,12,04,07,80,58,10257,180,15,-9999,-9999,-9999
722535,12909,1940,12,04,08,80,46,10261,230,5,-9999,-9999,-9999
722535,12909,1940,12,04,09,63,41,10257,270,5,-9999,-9999,-9999
722535,12909,1940,12,04,10,52,41,10251,270,10,-9999,-9999,-9999
722535,12909,1940,12,04,11,52,41,10247,270,15,-9999,-9999,-9999
722535,12909,1940,12,04,12,58,41,10244,270,5,-9999,-9999,-9999
722535,12909,1940,12,04,13,52,46,10240,270,5,-9999,-9999,-9999
722535,12909,1940,12,04,14,69,52,10240,0,0,-9999,-9999,-9999
722535,12909,1940,12,04,15,119,69,10237,200,10,-9999,-9999,-9999
722535,12909,1940,12,04,16,169,102,10230,250,36,-9999,-9999,-9999
722535,12909,1940,12,04,17,191,119,10224,200,62,-9999,-9999,-9999
722535,12909,1940,12,04,18,202,113,10210,230,51,-9999,-9999,-9999
722535,12909,1940,12,04,19,213,119,10190,180,51,-9999,-9999,-9999
722535,12909,1940,12,04,20,218,119,10173,200,72,-9999,-9999,-9999
722535,12909,1940,12,04,21,218,119,10173,200,62,-9999,-9999,-9999
722535,12909,1940,12,04,22,218,124,10173,180,51,-9999,-9999,-9999
722535,12909,1940,12,04,23,196,124,10173,180,21,-9999,-9999,-9999
722535,12909,1940,12,05,00,174,124,10173,140,26,-9999,-9999,-9999
722535,12909,1940,12,05,01,152,124,10173,160,31,-9999,-9999,-9999
722535,12909,1940,12,05,02,146,119,10176,0,0,-9999,-9999,-9999
722535,12909,1940,12,05,03,124,107,10183,160,15,-9999,-9999,-9999
722535,12909,1940,12,05,04,124,107,10186,50,5,-9999,-9999,-9999
722535,12909,1940,12,05,05,113,96,10186,360,26,-9999,-9999,-9999
722535,12909,1940,12,05,06,113,102,10193,360,15,-9999,-9999,-9999
722535,12909,1940,12,05,07,107,102,10193,340,15,-9999,-9999,-9999
722535,12909,1940,12,05,08,102,96,10196,360,15,-9999,-9999,-9999
722535,12909,1940,12,05,09,124,124,10200,340,15,-9999,-9999,-9999
722535,12909,1940,12,05,10,113,102,10203,340,21,-9999,-9999,-9999
722535,12909,1940,12,05,11,124,102,10210,360,15,-9999,-9999,-9999
722535,12909,1940,12,05,12,102,91,10220,360,15,-9999,-9999,-9999
722535,12909,1940,12,05,13,96,85,10230,360,26,-9999,-9999,-9999
722535,12909,1940,12,05,14,124,85,10240,360,36,-9999,-9999,-9999
722535,12909,1940,12,05,15,146,96,10244,20,46,-9999,-9999,-9999
722535,12909,1940,12,05,16,169,102,10244,20,46,-9999,-9999,-9999
722535,12909,1940,12,05,17,185,113,10237,20,51,-9999,-9999,-9999
722535,12909,1940,12,05,18,202,124,10234,50,36,-9999,-9999,-9999
722535,12909,1940,12,05,19,213,141,10234,50,36,-9999,-9999,-9999
722535,12909,1940,12,05,20,213,141,10220,90,46,-9999,-9999,-9999
722535,12909,1940,12,05,21,196,146,10224,70,26,-9999,-9999,-9999
722535,12909,1940,12,05,22,191,146,10224,70,36,-9999,-9999,-9999
722535,12909,1940,12,05,23,174,141,10217,50,36,-9999,-9999,-9999
722535,12909,1940,12,06,00,163,146,10217,50,26,-9999,-9999,-9999
722535,12909,1940,12,06,01,174,146,10220,50,26,-9999,-9999,-9999
722535,12909,1940,12,06,02,169,157,10227,50,15,-9999,-9999,-9999
722535,12909,1940,12,06,03,169,157,10224,50,5,-9999,-9999,-9999
722535,12909,1940,12,06,04,169,157,10217,50,10,-9999,-9999,-9999
722535,12909,1940,12,06,05,169,157,10213,50,15,-9999,-9999,-9999
722535,12909,1940,12,06,06,163,163,10210,20,10,-9999,-9999,-9999
722535,12909,1940,12,06,07,163,163,10203,340,15,-9999,-9999,-9999
722535,12909,1940,12,06,08,163,163,10200,20,5,-9999,-9999,-9999
722535,12909,1940,12,06,09,163,163,10193,0,0,-9999,-9999,-9999
722535,12909,1940,12,06,10,163,163,10190,0,0,-9999,-9999,-9999
722535,12909,1940,12,06,11,169,169,10180,0,0,-9999,-9999,-9999
722535,12909,1940,12,06,12,169,169,10183,0,0,-9999,-9999,-9999
722535,12909,1940,12,06,13,169,169,10193,0,0,-9999,-9999,-9999
722535,12909,1940,12,06,14,174,174,10193,0,0,-9999,-9999,-9999
722535,12909,1940,12,06,15,185,180,10193,180,46,-9999,-9999,-9999
722535,12909,1940,12,06,16,185,180,10193,180,36,-9999,-9999,-9999
722535,12909,1940,12,06,17,191,180,10190,200,36,-9999,-9999,-9999
722535,12909,1940,12,06,18,196,180,10176,180,36,-9999,-9999,-9999
722535,12909,1940,12,06,19,202,185,10169,180,41,-9999,-9999,-9999
722535,12909,1940,12,06,20,207,180,10156,180,51,-9999,-9999,-9999
722535,12909,1940,12,06,21,213,191,10149,160,46,-9999,-9999,-9999
722535,12909,1940,12,06,22,213,191,10146,180,21,-9999,-9999,-9999
722535,12909,1940,12,06,23,207,191,10146,140,15,-9999,-9999,-9999
722535,12909,1940,12,07,00,196,174,10149,140,10,-9999,-9999,-9999
722535,12909,1940,12,07,01,191,180,10159,320,10,-9999,-9999,-9999
722535,12909,1940,12,07,02,191,180,10163,0,0,-9999,-9999,-9999
722535,12909,1940,12,07,03,185,180,10163,320,10,-9999,-9999,-9999
722535,12909,1940,12,07,04,185,180,10163,360,10,-9999,-9999,-9999
722535,12909,1940,12,07,05,185,180,10163,70,10,-9999,-9999,-9999
722535,12909,1940,12,07,06,191,180,10166,70,10,-9999,-9999,-9999
722535,12909,1940,12,07,07,185,180,10152,140,36,-9999,-9999,-9999
722535,12909,1940,12,07,08,185,185,10159,180,26,-9999,-9999,-9999
722535,12909,1940,12,07,09,185,185,10163,140,10,-9999,-9999,-9999
722535,12909,1940,12,07,10,185,185,10169,20,15,-9999,-9999,-9999
722535,12909,1940,12,07,11,180,180,10169,340,46,-9999,-9999,-9999
722535,12909,1940,12,07,12,174,157,10173,360,36,-9999,-9999,-9999
722535,12909,1940,12,07,13,169,146,10186,360,26,-9999,-9999,-9999
722535,12909,1940,12,07,14,169,146,10203,360,36,-9999,-9999,-9999
722535,12909,1940,12,07,15,174,130,10213,20,62,-9999,-9999,-9999
722535,12909,1940,12,07,16,185,124,10213,360,72,-9999,-9999,-9999
722535,12909,1940,12,07,17,191,119,10217,360,72,-9999,-9999,-9999
722535,12909,1940,12,07,18,202,96,10213,340,67,-9999,-9999,-9999
722535,12909,1940,12,07,19,207,80,10203,20,57,-9999,-9999,-9999
722535,12909,1940,12,07,20,213,58,10200,360,72,-9999,-9999,-9999
722535,12909,1940,12,07,21,213,52,10200,360,51,-9999,-9999,-9999
722535,12909,1940,12,07,22,207,63,10200,20,36,-9999,-9999,-9999
722535,12909,1940,12,07,23,185,63,10200,360,26,-9999,-9999,-9999
722535,12909,1940,12,08,00,152,69,10210,360,31,-9999,-9999,-9999
722535,12909,1940,12,08,01,135,69,10224,360,31,-9999,-9999,-9999
722535,12909,1940,12,08,02,119,63,10227,50,15,-9999,-9999,-9999
722535,12909,1940,12,08,03,96,63,10237,20,26,-9999,-9999,-9999
722535,12909,1940,12,08,04,85,63,10240,360,36,-9999,-9999,-9999
722535,12909,1940,12,08,05,91,46,10244,360,26,-9999,-9999,-9999
722535,12909,1940,12,08,06,80,58,10240,340,15,-9999,-9999,-9999
722535,12909,1940,12,08,07,58,46,10240,320,10,-9999,-9999,-9999
722535,12909,1940,12,08,08,63,46,10240,320,15,-9999,-9999,-9999
722535,12909,1940,12,08,09,58,35,10237,320,26,-9999,-9999,-9999
722535,12909,1940,12,08,10,58,41,10234,250,15,-9999,-9999,-9999
722535,12909,1940,12,08,11,52,30,10237,320,26,-9999,-9999,-9999
722535,12909,1940,12,08,12,41,30,10240,320,21,-9999,-9999,-9999
722535,12909,1940,12,08,13,41,30,10247,320,5,-9999,-9999,-9999
722535,12909,1940,12,08,14,91,46,10251,320,5,-9999,-9999,-9999
722535,12909,1940,12,08,15,124,46,10251,50,36,-9999,-9999,-9999
722535,12909,1940,12,08,16,157,41,10247,70,15,-9999,-9999,-9999
722535,12909,1940,12,08,17,180,35,10244,140,10,-9999,-9999,-9999
722535,12909,1940,12,08,18,202,24,10237,140,10,-9999,-9999,-9999
722535,12909,1940,12,08,19,196,46,10227,140,10,-9999,-9999,-9999
722535,12909,1940,12,08,20,196,46,10213,180,15,-9999,-9999,-9999
722535,12909,1940,12,08,21,196,63,10210,180,15,-9999,-9999,-9999
722535,12909,1940,12,08,22,191,69,10210,200,15,-9999,-9999,-9999
722535,12909,1940,12,08,23,180,69,10210,180,10,-9999,-9999,-9999
722535,12909,1940,12,09,00,152,80,10210,160,15,-9999,-9999,-9999
722535,12909,1940,12,09,01,124,80,10217,160,10,-9999,-9999,-9999
722535,12909,1940,12,09,02,102,74,10220,180,5,-9999,-9999,-9999
722535,12909,1940,12,09,03,74,63,10220,340,15,-9999,-9999,-9999
722535,12909,1940,12,09,04,80,69,10220,160,10,-9999,-9999,-9999
722535,12909,1940,12,09,05,74,52,10217,340,15,-9999,-9999,-9999
722535,12909,1940,12,09,06,63,41,10217,320,10,-9999,-9999,-9999
722535,12909,1940,12,09,07,52,41,10213,320,15,-9999,-9999,-9999
722535,12909,1940,12,09,08,52,41,10213,320,15,-9999,-9999,-9999
722535,12909,1940,12,09,09,46,35,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,09,10,46,35,10210,320,21,-9999,-9999,-9999
722535,12909,1940,12,09,11,41,41,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,09,12,41,35,10210,320,15,-9999,-9999,-9999
722535,12909,1940,12,09,13,46,35,10213,320,15,-9999,-9999,-9999
722535,12909,1940,12,09,14,74,69,10220,70,10,-9999,-9999,-9999
722535,12909,1940,12,09,15,124,96,10224,0,0,-9999,-9999,-9999
722535,12909,1940,12,09,16,180,91,10224,180,26,-9999,-9999,-9999
722535,12909,1940,12,09,17,196,113,10217,180,67,-9999,-9999,-9999
722535,12909,1940,12,09,18,207,107,10203,180,51,-9999,-9999,-9999
722535,12909,1940,12,09,19,213,119,10190,180,62,-9999,-9999,-9999
722535,12909,1940,12,09,20,213,113,10183,200,82,-9999,-9999,-9999
722535,12909,1940,12,09,21,213,96,10176,180,51,-9999,-9999,-9999
722535,12909,1940,12,09,22,207,107,10173,180,31,-9999,-9999,-9999
722535,12909,1940,12,09,23,191,119,10169,160,26,-9999,-9999,-9999
722535,12909,1940,12,10,00,157,119,10169,140,36,-9999,-9999,-9999
722535,12909,1940,12,10,01,152,113,10176,140,36,-9999,-9999,-9999
722535,12909,1940,12,10,02,152,107,10183,140,46,-9999,-9999,-9999
722535,12909,1940,12,10,03,135,113,10183,160,26,-9999,-9999,-9999
722535,12909,1940,12,10,04,141,130,10180,160,36,-9999,-9999,-9999
722535,12909,1940,12,10,05,146,135,10180,180,15,-9999,-9999,-9999
722535,12909,1940,12,10,06,152,130,10176,140,36,-9999,-9999,-9999
722535,12909,1940,12,10,07,146,135,10176,160,36,-9999,-9999,-9999
722535,12909,1940,12,10,08,141,130,10173,140,26,-9999,-9999,-9999
722535,12909,1940,12,10,09,130,130,10173,140,15,-9999,-9999,-9999
722535,12909,1940,12,10,10,130,124,10173,140,15,-9999,-9999,-9999
722535,12909,1940,12,10,11,135,135,10169,0,0,-9999,-9999,-9999
722535,12909,1940,12,10,12,135,130,10176,360,5,-9999,-9999,-9999
722535,12909,1940,12,10,13,135,130,10183,50,5,-9999,-9999,-9999
722535,12909,1940,12,10,14,157,141,10180,90,5,-9999,-9999,-9999
722535,12909,1940,12,10,15,174,141,10186,140,15,-9999,-9999,-9999
722535,12909,1940,12,10,16,207,157,10193,140,46,-9999,-9999,-9999
722535,12909,1940,12,10,17,207,157,10193,140,51,-9999,-9999,-9999
722535,12909,1940,12,10,18,207,157,10180,160,46,-9999,-9999,-9999
722535,12909,1940,12,10,19,207,157,10173,140,36,-9999,-9999,-9999
722535,12909,1940,12,10,20,224,157,10166,140,72,-9999,-9999,-9999
722535,12909,1940,12,10,21,218,157,10163,140,46,-9999,-9999,-9999
722535,12909,1940,12,10,22,213,163,10163,140,36,-9999,-9999,-9999
722535,12909,1940,12,10,23,202,169,10163,90,26,-9999,-9999,-9999
722535,12909,1940,12,11,00,196,163,10163,90,15,-9999,-9999,-9999
